Date,Location,Food_Category,Food_Item,Quantity_Produced,Quantity_Sold,Quantity_Wasted,Cost_Per_Unit,Revenue_Per_Unit,Temperature,Customers
2025-09-06 13:59:35.983989328,Chennai,Vegetables,Spinach,466,419,47,38.26,62.05,25.2,73.0
2025-09-07 01:40:52.034689792,Mumbai,Dairy,Butter,387,256,131,58.08,109.73,32.8,484.0
2025-09-07 13:22:08.085390256,Mumbai,Vegetables,Spinach,265,206,59,80.2,141.68,26.8,382.0
2025-09-08 01:03:24.136090728,Chennai,Prepared Food,Burger,404,390,14,61.61,116.91,25.3,74.0
2025-09-08 12:44:40.186791192,Delhi,Dairy,Butter,104,75,29,56.08,111.86,34.4,315.0
2025-09-09 00:25:56.237491656,Chennai,Prepared Food,Rice Bowl,282,171,111,72.08,118.02,22.7,168.0
2025-09-09 12:07:12.288192128,Delhi,Prepared Food,Pizza,332,275,57,55.52,103.93,38.9,423.0
2025-09-09 23:48:28.338892592,Mumbai,Vegetables,Potato,113,82,31,47.62,80.76,34.3,392.0
2025-09-10 11:29:44.389593064,Chennai,Dairy,Yogurt,431,411,20,18.86,36.62,32.3,252.0
2025-09-10 23:11:00.440293528,Bangalore,Fruits,Orange,402,315,87,25.26,47.29,40.5,394.0
2025-09-11 10:52:16.490993992,Delhi,Bakery,Bread,475,394,81,72.83,110.53,22.2,245.0
2025-09-11 22:33:32.541694464,Delhi,Dairy,Yogurt,330,296,34,22.6,34.48,32.7,136.0
2025-09-12 10:14:48.592394928,Delhi,Prepared Food,Pizza,485,406,79,40.47,53.19,28.0,97.0
2025-09-12 21:56:04.643095392,Chennai,Fruits,Banana,235,140,95,59.84,119.11,36.1,409.0
2025-09-13 09:37:20.693795864,Hyderabad,Dairy,Butter,316,233,83,84.63,136.31,32.6,289.0
2025-09-13 21:18:36.744496328,Mumbai,Bakery,Croissant,392,239,153,84.52,119.19,33.1,136.0
2025-09-14 08:59:52.795196800,Delhi,Bakery,Croissant,495,412,83,30.47,43.27,34.7,433.0
2025-09-14 20:41:08.845897264,Delhi,Dairy,Cheese,139,83,56,90.42,142.18,26.9,277.0
2025-09-15 08:22:24.896597728,Mumbai,Vegetables,Tomato,121,88,33,37.31,71.07,37.2,400.0
2025-09-15 20:03:40.947298200,Bangalore,Prepared Food,Burger,183,179,4,45.87,65.09,36.8,215.0
2025-09-16 07:44:56.997998664,Delhi,Prepared Food,Rice Bowl,325,263,62,86.63,149.56,38.8,301.0
2025-09-16 19:26:13.048699128,Mumbai,Fruits,Apple,349,343,6,79.76,148.56,31.7,215.0
2025-09-17 07:07:29.099399600,Hyderabad,Fruits,Orange,167,105,62,34.75,47.11,29.5,149.0
2025-09-17 18:48:45.150100064,Chennai,Vegetables,Potato,234,135,99,39.95,73.05,34.3,257.0
2025-09-18 06:30:01.200800528,Delhi,Dairy,Yogurt,479,340,139,85.21,151.82,31.3,468.0
2025-09-18 18:11:17.251501000,Mumbai,Bakery,Bread,163,92,71,52.89,79.72,31.3,390.0
2025-09-19 05:52:33.302201464,Chennai,Prepared Food,Rice Bowl,279,210,69,14.26,18.95,25.5,418.0
2025-09-19 17:33:49.352901936,Bangalore,Bakery,Croissant,169,108,61,57.89,91.56,23.6,118.0
2025-09-20 05:15:05.403602400,Hyderabad,Bakery,Cake,156,85,71,32.81,44.36,22.3,402.0
2025-09-20 16:56:21.454302864,Bangalore,Fruits,Orange,150,100,50,88.44,145.0,26.7,91.0
2025-09-21 04:37:37.505003336,Bangalore,Fruits,Apple,295,223,72,99.73,159.36,27.7,75.0
2025-09-21 16:18:53.555703800,Mumbai,Dairy,Cheese,364,260,104,50.88,91.77,22.4,130.0
2025-09-22 04:00:09.606404264,Bangalore,Prepared Food,Burger,420,388,32,38.47,76.3,25.7,221.0
2025-09-22 15:41:25.657104736,Bangalore,Bakery,Croissant,449,345,104,99.25,193.47,26.8,412.0
2025-09-23 03:22:41.707805200,Hyderabad,Dairy,Cheese,344,334,10,94.75,170.34,26.5,148.0
2025-09-23 15:03:57.758505672,Delhi,Prepared Food,Burger,179,113,66,26.02,48.85,26.1,157.0
2025-09-24 02:45:13.809206136,Bangalore,Fruits,Apple,308,254,54,69.41,130.86,35.8,317.0
2025-09-24 14:26:29.859906600,Chennai,Bakery,Bread,442,344,98,52.29,80.09,36.6,363.0
2025-09-25 02:07:45.910607072,Hyderabad,Prepared Food,Rice Bowl,217,123,94,82.22,109.27,28.3,173.0
2025-09-25 13:49:01.961307536,Bangalore,Dairy,Milk,251,241,10,56.19,107.35,26.4,300.0
2025-09-26 01:30:18.012008000,Delhi,Vegetables,Potato,450,345,105,21.23,30.4,27.7,201.0
2025-09-26 13:11:34.062708472,Hyderabad,Bakery,Bread,425,301,124,54.38,80.8,35.5,317.0
2025-09-27 00:52:50.113408936,Hyderabad,Fruits,Mango,403,308,95,64.25,127.87,40.6,157.0
2025-09-27 12:34:06.164109408,Hyderabad,Dairy,Milk,266,190,76,96.48,185.73,35.8,417.0
2025-09-28 00:15:22.214809872,Delhi,Fruits,Banana,308,185,123,58.16,103.68,34.9,187.0
2025-09-28 11:56:38.265510336,Mumbai,Vegetables,Tomato,253,193,60,39.06,63.94,33.6,109.0
2025-09-28 23:37:54.316210808,Bangalore,Dairy,Cheese,168,165,3,56.03,101.62,29.0,144.0
2025-09-29 11:19:10.366911272,Chennai,Bakery,Bread,357,261,96,80.61,115.25,34.0,325.0
2025-09-29 23:00:26.417611736,Chennai,Bakery,Donut,430,360,70,93.94,161.9,34.5,342.0
2025-09-30 10:41:42.468312208,Bangalore,Dairy,Milk,374,244,130,29.71,48.95,26.1,428.0
2025-09-30 22:22:58.519012672,Hyderabad,Fruits,Mango,464,307,157,33.93,54.52,20.7,111.0
2025-10-01 10:04:14.569713144,Chennai,Fruits,Apple,119,67,52,59.14,101.32,40.6,446.0
2025-10-01 21:45:30.620413608,Hyderabad,Fruits,Apple,460,370,90,26.31,46.58,30.1,169.0
2025-10-02 09:26:46.671114072,Chennai,Fruits,Apple,432,237,195,83.28,160.96,20.3,229.0
2025-10-02 21:08:02.721814544,Hyderabad,Dairy,Butter,225,128,97,18.4,33.44,41.1,372.0
2025-10-03 08:49:18.772515008,Delhi,Bakery,Cake,497,384,113,56.1,88.81,23.6,116.0
2025-10-03 20:30:34.823215472,Delhi,Fruits,Orange,424,242,182,94.78,127.48,28.9,337.0
2025-10-04 08:11:50.873915944,Mumbai,Fruits,Mango,438,309,129,86.19,119.74,22.0,404.0
2025-10-04 19:53:06.924616408,Chennai,Vegetables,Tomato,411,389,22,90.95,177.28,28.9,119.0
2025-10-05 07:34:22.975316880,Hyderabad,Vegetables,Carrot,461,255,206,21.03,41.0,30.0,475.0
2025-10-05 19:15:39.026017344,Delhi,Fruits,Mango,494,366,128,54.66,97.46,27.4,62.0
2025-10-06 06:56:55.076717808,Delhi,Fruits,Orange,245,164,81,54.03,87.27,24.4,396.0
2025-10-06 18:38:11.127418280,Delhi,Vegetables,Spinach,129,120,9,78.17,121.15,41.8,409.0
2025-10-07 06:19:27.178118744,Chennai,Vegetables,Carrot,114,64,50,39.77,56.67,36.8,260.0
2025-10-07 18:00:43.228819208,Chennai,Fruits,Mango,424,296,128,38.63,56.16,34.9,440.0
2025-10-08 05:41:59.279519680,Hyderabad,Prepared Food,Burger,231,226,5,68.02,101.66,41.9,385.0
2025-10-08 17:23:15.330220144,Chennai,Prepared Food,Burger,339,247,92,17.93,33.93,36.1,53.0
2025-10-09 05:04:31.380920608,Bangalore,Vegetables,Spinach,354,307,47,56.08,94.45,31.8,326.0
2025-10-09 16:45:47.431621080,Chennai,Bakery,Bread,425,299,126,94.91,129.93,25.8,208.0
2025-10-10 04:27:03.482321544,Mumbai,Prepared Food,Pizza,171,155,16,22.51,33.24,36.1,66.0
2025-10-10 16:08:19.533022016,Chennai,Fruits,Mango,393,311,82,73.75,114.87,32.2,230.0
2025-10-11 03:49:35.583722480,Hyderabad,Fruits,Mango,107,102,5,75.29,108.93,39.5,371.0
2025-10-11 15:30:51.634422944,Mumbai,Prepared Food,Sandwich,318,291,27,94.81,173.36,24.6,191.0
2025-10-12 03:12:07.685123416,Mumbai,Bakery,Croissant,384,338,46,44.78,64.84,33.9,166.0
2025-10-12 14:53:23.735823880,Mumbai,Dairy,Cheese,231,182,49,58.74,111.04,36.8,267.0
2025-10-13 02:34:39.786524344,Delhi,Fruits,Orange,228,181,47,68.61,130.32,22.5,267.0
2025-10-13 14:15:55.837224816,Delhi,Bakery,Cake,152,140,12,56.19,96.09,24.0,299.0
2025-10-14 01:57:11.887925280,Mumbai,Bakery,Cake,310,194,116,47.73,68.53,26.3,483.0
2025-10-14 13:38:27.938625752,Chennai,Dairy,Cheese,205,203,2,80.27,115.13,21.1,382.0
2025-10-15 01:19:43.989326216,Bangalore,Vegetables,Spinach,495,314,181,68.85,133.97,21.2,368.0
2025-10-15 13:01:00.040026680,Mumbai,Bakery,Croissant,236,167,69,43.83,73.39,39.3,249.0
2025-10-16 00:42:16.090727152,Bangalore,Fruits,Apple,341,287,54,74.77,102.13,33.9,408.0
2025-10-16 12:23:32.141427616,Mumbai,Bakery,Cake,468,260,208,53.95,70.99,35.1,140.0
2025-10-17 00:04:48.192128080,Hyderabad,Fruits,Mango,237,178,59,46.65,68.23,31.8,358.0
2025-10-17 11:46:04.242828552,Hyderabad,Vegetables,Tomato,119,113,6,15.34,23.22,39.7,318.0
2025-10-17 23:27:20.293529016,Chennai,Fruits,Banana,426,366,60,29.18,50.52,28.3,318.0
2025-10-18 11:08:36.344229488,Delhi,Bakery,Bread,158,113,45,60.28,80.88,26.0,493.0
2025-10-18 22:49:52.394929952,Hyderabad,Fruits,Apple,153,128,25,61.85,110.56,23.6,487.0
2025-10-19 10:31:08.445630416,Delhi,Dairy,Yogurt,112,107,5,64.12,108.61,23.0,
2025-10-19 22:12:24.496330888,Delhi,Vegetables,Tomato,363,348,15,49.42,76.53,21.6,315.0
2025-10-20 09:53:40.547031352,Chennai,Bakery,Croissant,318,254,64,99.12,134.12,34.6,85.0
2025-10-20 21:34:56.597731816,Delhi,Bakery,Donut,445,375,70,33.28,59.93,35.9,374.0
2025-10-21 09:16:12.648432288,Chennai,Prepared Food,Rice Bowl,171,141,30,89.56,129.4,40.2,257.0
2025-10-21 20:57:28.699132752,Mumbai,Prepared Food,Burger,164,98,66,43.63,77.75,34.8,315.0
2025-10-22 08:38:44.749833224,Mumbai,Bakery,Bread,442,353,89,10.51,15.03,22.2,345.0
2025-10-22 20:20:00.800533688,Delhi,Vegetables,Carrot,338,253,85,25.24,47.51,32.6,482.0
2025-10-23 08:01:16.851234152,Chennai,Dairy,Yogurt,267,246,21,18.55,36.46,41.6,258.0
2025-10-23 19:42:32.901934624,Bangalore,Prepared Food,Sandwich,164,156,8,24.43,41.07,31.7,304.0
2025-10-24 07:23:48.952635088,Hyderabad,Dairy,Yogurt,308,252,56,52.25,94.27,31.6,495.0
2025-10-24 19:05:05.003335552,Chennai,Vegetables,Potato,146,143,3,70.46,95.28,30.1,253.0
2025-10-25 06:46:21.054036024,Bangalore,Vegetables,Spinach,456,306,150,95.42,129.27,40.5,206.0
2025-10-25 18:27:37.104736488,Hyderabad,Fruits,Orange,470,332,138,67.08,123.57,20.7,116.0
2025-10-26 06:08:53.155436960,Delhi,Prepared Food,Pizza,474,431,43,24.35,32.41,28.7,424.0
2025-10-26 17:50:09.206137424,Delhi,Dairy,Cheese,395,235,160,20.41,40.05,36.1,335.0
2025-10-27 05:31:25.256837888,Chennai,Dairy,Milk,452,417,35,34.76,57.53,37.3,363.0
2025-10-27 17:12:41.307538360,Hyderabad,Vegetables,Spinach,258,152,106,58.06,90.89,27.5,338.0
2025-10-28 04:53:57.358238824,Delhi,Dairy,Cheese,267,210,57,84.23,133.21,22.3,307.0
2025-10-28 16:35:13.408939288,Delhi,Bakery,Croissant,371,353,18,74.17,104.61,25.5,276.0
2025-10-29 04:16:29.459639760,Chennai,Dairy,Cheese,233,194,39,23.01,32.07,40.8,109.0
2025-10-29 15:57:45.510340224,Delhi,Fruits,Banana,377,358,19,81.19,134.54,22.8,417.0
2025-10-30 03:39:01.561040688,Chennai,Dairy,Milk,314,281,33,92.33,124.19,21.2,156.0
2025-10-30 15:20:17.611741160,Hyderabad,Prepared Food,Burger,295,200,95,80.91,118.09,30.8,474.0
2025-10-31 03:01:33.662441624,Bangalore,Prepared Food,Pizza,487,317,170,,44.95,38.9,94.0
2025-10-31 14:42:49.713142096,Mumbai,Prepared Food,Burger,126,69,57,86.52,155.26,26.4,331.0
2025-11-01 02:24:05.763842560,Delhi,Bakery,Donut,376,299,77,16.44,25.86,36.3,436.0
2025-11-01 14:05:21.814543024,Hyderabad,Fruits,Orange,478,329,149,44.69,63.05,35.3,115.0
2025-11-02 01:46:37.865243496,Bangalore,Fruits,Apple,166,159,7,94.27,123.77,29.6,227.0
2025-11-02 13:27:53.915943960,Hyderabad,Fruits,Mango,395,388,7,55.71,78.75,29.2,84.0
2025-11-03 01:09:09.966644424,Chennai,Bakery,Bread,152,119,33,35.86,50.68,,59.0
2025-11-03 12:50:26.017344896,Bangalore,Prepared Food,Burger,274,255,19,91.19,177.11,40.5,55.0
2025-11-04 00:31:42.068045360,Bangalore,Prepared Food,Rice Bowl,135,132,3,42.32,72.8,22.6,475.0
2025-11-04 12:12:58.118745832,Mumbai,Prepared Food,Burger,415,320,95,62.0,102.95,35.1,331.0
2025-11-04 23:54:14.169446296,Bangalore,Prepared Food,Burger,274,257,17,16.19,26.8,27.2,328.0
2025-11-05 11:35:30.220146760,Delhi,Prepared Food,Rice Bowl,497,292,205,11.86,23.41,30.2,273.0
2025-11-05 23:16:46.270847232,Bangalore,Fruits,Apple,340,221,119,49.48,77.95,38.6,262.0
2025-11-06 10:58:02.321547696,Mumbai,Dairy,Yogurt,139,79,60,76.92,128.64,37.8,466.0
2025-11-06 22:39:18.372248160,Delhi,Prepared Food,Burger,475,399,76,92.05,152.02,41.2,381.0
2025-11-07 10:20:34.422948632,Bangalore,Bakery,Cake,251,198,53,22.68,32.94,34.2,177.0
2025-11-07 22:01:50.473649096,Bangalore,Dairy,Milk,456,255,201,29.36,43.76,23.7,444.0
2025-11-08 09:43:06.524349568,Chennai,Vegetables,Potato,384,284,100,74.27,134.81,23.0,427.0
2025-11-08 21:24:22.575050032,Hyderabad,Vegetables,Spinach,125,73,52,21.78,35.29,25.9,112.0
2025-11-09 09:05:38.625750496,Chennai,Vegetables,Spinach,489,286,203,64.42,114.7,20.4,304.0
2025-11-09 20:46:54.676450968,Delhi,Fruits,Banana,303,245,58,69.34,107.09,34.7,432.0
2025-11-10 08:28:10.727151432,Delhi,Prepared Food,Rice Bowl,264,258,6,19.58,32.2,36.9,245.0
2025-11-10 20:09:26.777851896,Bangalore,Vegetables,Carrot,417,229,188,16.29,28.48,40.7,108.0
2025-11-11 07:50:42.828552368,Hyderabad,Bakery,Donut,498,338,160,41.99,78.7,21.0,230.0
2025-11-11 19:31:58.879252832,Mumbai,Vegetables,Carrot,171,127,44,25.81,41.17,37.5,464.0
2025-11-12 07:13:14.929953304,Delhi,Dairy,Butter,344,311,33,19.59,37.89,20.9,453.0
2025-11-12 18:54:30.980653768,Delhi,Prepared Food,Rice Bowl,149,100,49,69.3,121.48,20.7,306.0
2025-11-13 06:35:47.031354232,Hyderabad,Bakery,Bread,439,285,154,62.61,83.06,30.7,133.0
2025-11-13 18:17:03.082054704,Delhi,Vegetables,Tomato,348,195,153,47.33,92.35,37.3,271.0
2025-11-14 05:58:19.132755168,Hyderabad,Vegetables,Potato,295,186,109,81.07,147.32,33.8,245.0
2025-11-14 17:39:35.183455632,Hyderabad,Dairy,Yogurt,241,213,28,32.67,60.25,41.1,264.0
2025-11-15 05:20:51.234156104,Mumbai,Vegetables,Tomato,189,106,83,34.72,60.9,35.9,431.0
2025-11-15 17:02:07.284856568,Delhi,Fruits,Apple,117,107,10,45.82,71.25,20.3,128.0
2025-11-16 04:43:23.335557040,Chennai,Vegetables,Tomato,205,133,72,20.7,27.13,39.6,135.0
2025-11-16 16:24:39.386257504,Bangalore,Fruits,Orange,273,201,72,84.1,149.4,37.4,422.0
2025-11-17 04:05:55.436957968,Mumbai,Bakery,Bread,284,226,58,91.36,152.51,36.2,95.0
2025-11-17 15:47:11.487658440,Bangalore,Prepared Food,Sandwich,226,193,33,46.03,71.65,32.3,311.0
2025-11-18 03:28:27.538358904,Hyderabad,Vegetables,Potato,136,87,49,40.16,53.18,26.3,156.0
2025-11-18 15:09:43.589059368,Bangalore,Vegetables,Potato,412,308,104,62.18,88.31,25.8,264.0
2025-11-19 02:50:59.639759840,Bangalore,Bakery,Donut,388,300,88,59.93,95.65,32.4,176.0
2025-11-19 14:32:15.690460304,Mumbai,Prepared Food,Burger,179,110,69,90.22,168.05,24.0,136.0
2025-11-20 02:13:31.741160768,Bangalore,Prepared Food,Burger,383,289,94,81.47,161.17,32.6,331.0
2025-11-20 13:54:47.791861240,Chennai,Vegetables,Tomato,263,152,111,43.57,61.18,32.3,234.0
2025-11-21 01:36:03.842561704,Hyderabad,Fruits,Banana,409,339,70,25.17,33.26,27.2,322.0
2025-11-21 13:17:19.893262176,Hyderabad,Fruits,Banana,285,233,52,21.03,30.46,20.6,419.0
2025-11-22 00:58:35.943962640,Hyderabad,Prepared Food,Rice Bowl,267,242,25,65.27,109.15,22.0,205.0
2025-11-22 12:39:51.994663104,Hyderabad,Dairy,Yogurt,140,124,16,90.41,169.63,22.3,177.0
2025-11-23 00:21:08.045363576,Delhi,Dairy,Yogurt,354,223,131,65.79,89.34,38.1,127.0
2025-11-23 12:02:24.096064040,Chennai,Bakery,Donut,387,235,152,69.52,104.46,25.6,102.0
2025-11-23 23:43:40.146764504,Bangalore,Vegetables,Potato,383,259,124,49.61,82.29,34.8,96.0
2025-11-24 11:24:56.197464976,Bangalore,Dairy,Butter,191,188,3,38.66,69.83,37.6,346.0
2025-11-24 23:06:12.248165440,Chennai,Vegetables,Carrot,437,416,21,79.29,150.67,20.0,77.0
2025-11-25 10:47:28.298865912,Chennai,Vegetables,Tomato,469,450,19,77.47,108.08,21.5,476.0
2025-11-25 22:28:44.349566376,Hyderabad,Fruits,Banana,264,215,49,26.76,43.88,38.3,336.0
2025-11-26 10:10:00.400266840,Delhi,Fruits,Mango,447,426,21,91.88,175.42,32.3,465.0
2025-11-26 21:51:16.450967312,Hyderabad,Bakery,Croissant,141,105,36,91.55,172.53,23.2,490.0
2025-11-27 09:32:32.501667776,Chennai,Dairy,Milk,288,261,27,71.82,130.7,24.0,63.0
2025-11-27 21:13:48.552368240,Mumbai,Fruits,Orange,258,250,8,12.89,22.57,36.8,97.0
2025-11-28 08:55:04.603068712,Delhi,Bakery,Croissant,401,381,20,55.29,72.42,20.2,87.0
2025-11-28 20:36:20.653769176,Bangalore,Prepared Food,Rice Bowl,235,231,4,91.84,119.92,36.2,449.0
2025-11-29 08:17:36.704469648,Delhi,Bakery,Bread,318,237,81,65.46,127.99,41.1,132.0
2025-11-29 19:58:52.755170112,Hyderabad,Fruits,Apple,311,200,111,88.01,146.4,41.9,370.0
2025-11-30 07:40:08.805870576,Bangalore,Fruits,Banana,450,318,132,52.24,72.18,28.1,88.0
2025-11-30 19:21:24.856571048,Delhi,Vegetables,Carrot,220,200,20,89.64,160.43,30.2,325.0
2025-12-01 07:02:40.907271512,Bangalore,Vegetables,Potato,208,167,41,57.41,87.36,25.7,301.0
2025-12-01 18:43:56.957971976,Mumbai,Prepared Food,Sandwich,306,183,123,71.31,130.25,31.1,352.0
2025-12-02 06:25:13.008672448,Chennai,Fruits,Apple,477,315,162,17.81,27.35,22.8,280.0
2025-12-02 18:06:29.059372912,Mumbai,Vegetables,Potato,362,329,33,33.33,64.53,20.5,365.0
2025-12-03 05:47:45.110073384,Delhi,Bakery,Cake,470,447,23,30.43,44.27,23.6,173.0
2025-12-03 17:29:01.160773848,Mumbai,Vegetables,Tomato,465,434,31,44.45,76.12,35.9,98.0
2025-12-04 05:10:17.211474312,Bangalore,Vegetables,Tomato,215,140,75,65.58,130.31,27.4,231.0
2025-12-04 16:51:33.262174784,Delhi,Vegetables,Potato,122,107,15,70.77,123.37,30.2,478.0
2025-12-05 04:32:49.312875248,Mumbai,Fruits,Banana,220,198,22,32.73,57.88,36.4,492.0
2025-12-05 16:14:05.363575712,Delhi,Prepared Food,Burger,126,70,56,32.44,62.4,35.8,432.0
2025-12-06 03:55:21.414276184,Bangalore,Prepared Food,Sandwich,155,112,43,49.13,70.77,22.4,424.0
2025-12-06 15:36:37.464976648,Delhi,Vegetables,Tomato,359,354,5,84.46,149.92,21.4,56.0
2025-12-07 03:17:53.515677120,Chennai,Dairy,Milk,271,161,110,66.24,122.27,37.2,76.0
2025-12-07 14:59:09.566377584,Delhi,Bakery,Donut,376,223,153,25.97,42.44,30.9,265.0
2025-12-08 02:40:25.617078048,Delhi,Vegetables,Tomato,473,403,70,49.08,68.31,30.0,189.0
2025-12-08 14:21:41.667778520,Mumbai,Fruits,Mango,347,316,31,70.7,111.93,29.8,57.0
2025-12-09 02:02:57.718478984,Mumbai,Bakery,Cake,297,256,41,26.59,35.77,36.8,427.0
2025-12-09 13:44:13.769179448,Bangalore,Fruits,Mango,214,155,59,58.47,86.26,39.6,88.0
2025-12-10 01:25:29.819879920,Mumbai,Vegetables,Carrot,146,115,31,11.21,17.89,24.1,454.0
2025-12-10 13:06:45.870580384,Bangalore,Bakery,Donut,107,105,2,51.48,93.72,41.7,204.0
2025-12-11 00:48:01.921280848,Mumbai,Fruits,Orange,405,400,5,63.81,92.41,38.7,161.0
2025-12-11 12:29:17.971981320,Hyderabad,Prepared Food,Burger,171,104,67,68.01,123.09,30.5,485.0
2025-12-12 00:10:34.022681784,Bangalore,Bakery,Cake,321,252,69,97.88,175.22,31.1,389.0
2025-12-12 11:51:50.073382256,Bangalore,Bakery,Bread,178,119,59,35.47,52.03,39.3,313.0
2025-12-12 23:33:06.124082720,Bangalore,Prepared Food,Rice Bowl,332,294,38,81.14,116.49,25.8,229.0
2025-12-13 11:14:22.174783184,Mumbai,Prepared Food,Rice Bowl,274,272,2,50.66,100.21,21.8,302.0
2025-12-13 22:55:38.225483656,Hyderabad,Dairy,Butter,380,235,145,42.85,63.91,31.1,156.0
2025-12-14 10:36:54.276184120,Hyderabad,Vegetables,Carrot,258,149,109,24.41,45.19,41.7,433.0
2025-12-14 22:18:10.326884584,Chennai,Dairy,Cheese,379,251,128,46.26,90.42,20.3,361.0
2025-12-15 09:59:26.377585056,Mumbai,Fruits,Orange,180,111,69,71.21,125.92,40.7,375.0
2025-12-15 21:40:42.428285520,Delhi,Vegetables,Carrot,290,259,31,45.82,69.51,29.9,269.0
2025-12-16 09:21:58.478985992,Mumbai,Fruits,Banana,232,231,1,93.0,152.16,33.7,283.0
2025-12-16 21:03:14.529686456,Delhi,Prepared Food,Rice Bowl,339,243,96,43.73,85.18,38.2,126.0
2025-12-17 08:44:30.580386920,Chennai,Bakery,Bread,361,220,141,96.0,169.67,21.3,464.0
2025-12-17 20:25:46.631087392,Delhi,Fruits,Apple,152,118,34,58.98,83.05,25.5,320.0
2025-12-18 08:07:02.681787856,Mumbai,Fruits,Mango,385,276,109,74.21,96.66,21.0,
2025-12-18 19:48:18.732488320,Delhi,Prepared Food,Sandwich,495,353,142,35.31,69.47,21.2,489.0
2025-12-19 07:29:34.783188792,Bangalore,Fruits,Mango,207,145,62,27.17,45.84,25.6,127.0
2025-12-19 19:10:50.833889256,Bangalore,Bakery,Cake,458,340,118,47.27,69.15,30.8,198.0
2025-12-20 06:52:06.884589728,Delhi,Dairy,Cheese,477,402,75,18.01,32.16,23.7,416.0
2025-12-20 18:33:22.935290192,Delhi,Bakery,Cake,183,129,54,46.22,84.01,41.3,106.0
2025-12-21 06:14:38.985990656,Hyderabad,Dairy,Butter,197,123,74,53.93,105.12,31.5,115.0
2025-12-21 17:55:55.036691128,Delhi,Vegetables,Tomato,478,467,11,83.9,134.65,21.6,151.0
2025-12-22 05:37:11.087391592,Delhi,Dairy,Butter,362,356,6,89.9,177.14,39.1,210.0
2025-12-22 17:18:27.138092056,Delhi,Dairy,Milk,199,146,53,82.73,114.76,41.4,55.0
2025-12-23 04:59:43.188792528,Delhi,Bakery,Croissant,486,309,177,54.42,77.54,31.3,203.0
2025-12-23 16:40:59.239492992,Bangalore,Fruits,Mango,244,168,76,73.72,108.95,39.0,70.0
2025-12-24 04:22:15.290193464,Chennai,Fruits,Mango,440,429,11,61.22,90.13,30.9,422.0
2025-12-24 16:03:31.340893928,Delhi,Dairy,Milk,325,251,74,39.97,63.15,29.3,273.0
2025-12-25 03:44:47.391594392,Delhi,Bakery,Cake,284,230,54,23.78,35.4,33.0,89.0
2025-12-25 15:26:03.442294864,Delhi,Bakery,Croissant,208,178,30,35.98,70.4,38.2,435.0
2025-12-26 03:07:19.492995328,Delhi,Vegetables,Potato,190,109,81,26.87,43.36,33.2,399.0
2025-12-26 14:48:35.543695792,Chennai,Prepared Food,Rice Bowl,286,199,87,86.22,134.8,26.5,172.0
2025-12-27 02:29:51.594396264,Hyderabad,Prepared Food,Burger,366,357,9,91.71,142.54,26.3,472.0
2025-12-27 14:11:07.645096728,Delhi,Dairy,Yogurt,288,279,9,78.36,148.66,41.4,185.0
2025-12-28 01:52:23.695797200,Mumbai,Fruits,Orange,219,165,54,52.84,105.45,36.0,136.0
2025-12-28 13:33:39.746497664,Hyderabad,Fruits,Apple,365,273,92,51.32,75.76,28.1,474.0
2025-12-29 01:14:55.797198128,Chennai,Prepared Food,Rice Bowl,241,232,9,97.66,189.27,23.6,488.0
2025-12-29 12:56:11.847898600,Mumbai,Bakery,Donut,389,262,127,66.08,124.78,35.0,356.0
2025-12-30 00:37:27.898599064,Hyderabad,Fruits,Banana,473,415,58,54.89,108.19,36.2,484.0
2025-12-30 12:18:43.949299528,Mumbai,Prepared Food,Pizza,168,149,19,85.23,159.4,31.7,323.0
2025-12-31 00:00:00.000000000,Delhi,Dairy,Yogurt,468,468,0,64.01,115.07,26.7,305.0
2024-09-23 09:13:19.733155436,Bangalore,Bakery,Bread,240,148,92,85.11,131.99,40.1,212.0
2025-04-24 04:47:13.889259504,Hyderabad,Vegetables,Tomato,262,209,53,69.34,114.93,30.5,69.0
2024-12-12 17:42:28.098732488,Bangalore,Vegetables,Spinach,199,186,13,61.62,94.84,34.3,183.0
2024-11-06 16:48:40.346897932,Hyderabad,Prepared Food,Rice Bowl,164,95,69,41.99,74.26,30.6,456.0
2024-08-17 08:56:59.879919944,Mumbai,Prepared Food,Pizza,370,333,37,11.2,17.77,34.3,195.0
2025-07-13 13:16:22.254836560,Bangalore,Bakery,Bread,213,142,71,73.46,118.69,22.2,
2024-07-09 21:36:51.874583054,Mumbai,Vegetables,Potato,242,164,78,16.8,26.14,25.0,248.0
2025-07-17 22:27:46.711140760,Bangalore,Fruits,Banana,431,378,53,44.75,88.07,40.0,443.0
